sensor_id,timestamp,humidity,reindexed_id,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
1,0.65,186.89,1,0.3047532008014393,-0.9524313553224073,0.6051864057360395,0.7960837985490559,0.01083312143257061,0.9999413200183435
1,0.66,160.05,1,0.2624330297809573,0.9649502084978204,0.6131168519734338,0.7899922314973651,0.010999778168008756,0.9999395006100392
1,0.67,135.52,1,-0.7451533679583874,-0.6668931385314084,0.6209859870365597,0.7838216658808492,0.011166434597897507,0.9999376534256378
1,0.68,108.68,1,0.9880409219176677,0.15419188245846607,0.6287930240184686,0.7775727187509279,0.01133309071760752,0.9999357784651904
1,0.69,88.88,1,-0.912920646328743,0.4081371013602049,0.6365371822219679,0.7712460149971067,0.01149974652250946,0.9999338757287494
1,0.7,71.17,1,0.5439705233633756,-0.8391043258807425,0.644217687237691,0.7648421872844885,0.011666402007973994,0.9999319452163674
1,0.71,48.73,1,6.0288706691585265e-05,0.999999998182636,0.6518337710215366,0.7583618759905082,0.01183305716937181,0.9999299869280981
1,0.7199,37.18,1,-0.4575895011283849,-0.8891635667620867,0.659309488101761,0.7518716638489535,0.011998045455388821,0.9999280208621271
1,0.7299,32.45,1,0.8676740737533898,0.4971334848269599,0.6667951142292394,0.7452410855823876,0.012164699958121439,0.9999260073000046
1,0.7399,30.14,1,-0.9984917224801177,0.05490246022436146,0.6742140614009556,0.7385359838282956,0.012331354122945726,0.9999239659621598
1,0.7499,27.83,1,0.8079378789497567,-0.5892676673279881,0.6815655877283749,0.7317570290912653,0.0124980079452324,0.9999218968486493
1,0.7599,25.52,1,-0.35734362049819834,0.9339729850960571,0.6888489580649908,0.7249048992611213,0.012664661420352188,0.9999197999595307
1,0.7699,25.52,1,-0.20826416283547897,-0.9780726141133066,0.6960634440798391,0.7179802795451367,0.012831314543675825,0.9999176752948621
1,0.7799,25.52,1,0.706840679622664,0.707372782647573,0.7032083243303304,0.7109838623995125,0.012997967310574059,0.9999155228547025
1,0.7899,23.21,1,-0.9779156168932649,-0.20900011061304527,0.7102828843343936,0.7039163474601329,0.013164619716417646,0.9999133426391119
1,0.7999,23.21,1,0.9342416243260842,-0.35664069786910174,0.7172864166419237,0.6967784414726023,0.013331271756577353,0.9999111346481507
1,0.8099,23.21,1,-0.589875479607139,0.8074942219968189,0.7242182209055263,0.6895708582215712,0.013497923426423955,0.9999088988818803
1,0.8199,20.9,1,0.0556538169512111,-0.9984501252735467,0.7310776039505517,0.6822943184593584,0.013664574721328244,0.9999066353403628
1,0.8299,20.9,1,0.49648041303075163,0.8680479246428818,0.7378638798444112,0.6749495498338763,0.013831225636661011,0.999904344023661
1,0.8399,20.9,1,-0.888818975587654,-0.4582584736099414,0.7445763699651708,0.667537286815867,0.013997876167793069,0.9999020249318386
1,0.8499,20.9,1,0.9950849808062462,-0.09902464831461257,0.7512144030694121,0.6600582706254553,0.014164526310095233,0.9998996780649599
1,0.8599,20.9,1,-0.7810759772245647,0.6244359997651412,0.7577773153593564,0.6525132491580278,0.014331176058938333,0.9998973034230904
1,0.8699,20.9,1,0.31567224826315343,-0.9488682899520281,0.7642644505492439,0.6449029769094436,0.01449782540969321,0.9998949010062957
1,0.8799,20.9,1,0.25133278515023333,0.9679007341192725,0.7706751599309613,0.6372282149005859,0.014664474357730719,0.9998924708146428
1,0.8899,18.59,1,-0.737444616949253,-0.6754076079913296,0.7770088024389127,0.6294897306012599,0.014831122898421714,0.9998900128481992
1,0.8999,18.59,1,0.9862047795553835,0.1655298546550357,0.7832647447141254,0.6216882978534468,0.014997771027137077,0.999887527107033
1,0.9099,18.59,1,-0.9175480877787847,0.3976248314850264,0.7894423611675851,0.6138246967939202,0.015164418739247692,0.9998850135912133
1,0.9199,18.59,1,0.5535721744720373,-0.8328012053607393,0.7955410340427946,0.6058997137762331,0.015331066030124449,0.99988247230081
1,0.9299,18.59,1,-0.011425213998187151,0.9999347301124687,0.8015601534775483,0.5979141412920831,0.015497712895138264,0.9998799032358936
1,0.9399,18.59,1,-0.5343990309131629,-0.8452323205835615,0.807499117564919,0.589868777892064,0.015664359329660055,0.9998773063965355
1,0.9499,18.59,1,0.908223238008751,0.4184860212013057,0.8133573324134468,0.5817644281058114,0.015831005329060756,0.9998746817828078
1,0.9599,16.17,1,-0.9897294912043761,0.142952909170561,0.8191342122065287,0.5736019023615503,0.015997650888711308,0.9998720293947836
1,0.9699,16.17,1,0.7526844371050794,-0.6583814533686453,0.8248291792609996,0.5653820169050531,0.01616429600398267,0.9998693492325363
1,0.9799,16.17,1,-0.2733826719032396,0.9619053564166516,0.8304416640848998,0.5571055937180154,0.016330940670245812,0.9998666412961406
1,0.9899,16.17,1,-0.2939092040313646,-0.9558333431020544,0.8359711054344239,0.548773460435859,0.016497584882871712,0.9998639055856714
1,0.9999,16.17,1,0.7666043623757199,0.6421197330611448,0.8414169503700448,0.5403864502649687,0.016664228637231368,0.999861142101205
1,1.0099,16.17,1,-0.9925625850391838,-0.12173542943750203,0.8467786543118072,0.5319454018993726,0.016830871928695788,0.999858350842818
1,1.0199,16.17,1,0.8990576494900887,-0.43783026721933793,0.8520556810937849,0.5234511594368727,0.016997514752635987,0.9998555318105881
1,1.0299,16.17,1,-0.5161847683317786,0.856477253020924,0.8572475030176973,0.514904572294637,0.017164157104422994,0.9998526850045935
1,1.0399,16.17,1,-0.03282576378979907,-0.9994610894034927,0.8623536009056784,0.5063064951242576,0.01733079897942787,0.999849810424913
1,1.0499,16.17,1,0.571271095964197,0.820761436055487,0.8673734641521945,0.49765778772628655,0.017497440373021655,0.999846908071627
1,1.0599,16.17,1,-0.9258488602259201,-0.3778940169126322,0.8723065907751043,0.4889593149642562,0.017664081280575436,0.9998439779448157
1,1.0699,16.17,1,0.9824357417227099,-0.18660121485603684,0.8771524874658563,0.48021194667819417,0.017830721697460295,0.9998410200445608
1,1.0799,16.17,1,-0.7228188598273458,0.6910375502661891,0.8819106696388197,0.4714165575976396,0.017997361619047327,0.9998380343709441
1,1.0899,13.86,1,0.23055771019854804,-0.9730586530461575,0.8865806614797422,0.4625740272541711,0.018164001040707648,0.9998350209240489
1,1.0999,13.86,1,0.33591003895402316,0.9418940735188361,0.8911619959933317,0.45368523989345433,0.018330639957812388,0.9998319797039585
1,1.1099,16.17,1,-0.794262810233114,-0.6075743479448391,0.8956542150499542,0.4447510843868179,0.018497278365732683,0.9998289107107579
1,1.1199,13.86,1,0.9969765823876773,0.07770260079680008,0.9000568694314477,0.43577245414236765,0.01866391625983969,0.9998258139445318
1,1.1299,13.86,1,-0.8788065206419126,0.4771782678174433,0.904369518876043,0.4267502470156455,0.018830553635504586,0.9998226894053667
1,1.1399,13.86,1,0.47778647968705584,-0.8784759984360703,0.9085917321223895,0.4176853652198458,0.018997190488098545,0.9998195370933491
1,1.1499,16.17,1,0.07701245647576595,0.9970301307119902,0.912723086952681,0.4085787152355941,0.01916382681299277,0.9998163570085666
1,1.1599,13.86,1,-0.6070243989131652,-0.7946831941875394,0.9167631702348773,0.39943120772029994,0.019330462605558475,0.9998131491511076
1,1.1699,13.86,1,0.9416613246898019,0.336561955044606,0.9207115779640168,0.390243757417092,0.019497097861166882,0.9998099135210613
1,1.1799,13.86,1,-0.9732180162460946,0.22988408569106378,0.9245679153026171,0.3810172830633444,0.019663732575189243,0.9998066501185174
1,1.1899,18.59,1,0.6915377333429227,-0.7223403376268923,0.9283317966201577,0.37175270729880383,0.019830366742996812,0.9998033589435665
1,1.1999,27.83,1,-0.18728123041412584,0.982306337521331,0.9320028455316436,0.3624509565733262,0.01999700035996086,0.9998000399963003
1,1.2099,53.35,1,-0.3772530366011228,-0.9261102236641338,0.9355806949352429,0.3531129610542328,0.020163633421452675,0.9997966932768108
1,1.2199,108.68,1,0.8203657949535338,0.5718391054048827,0.9390649870489964,0.3437396545332937,0.02033026592284357,0.999793318785191
1,1.2299,184.47,1,-0.9994381273460288,-0.033517601451523146,0.9424553734465968,0.33433197433335005,0.02049689785950485,0.9997899165215346
1,1.2399,236.28,1,0.8568343605055434,-0.5155917752030734,0.9457515150922292,0.32489086121458216,0.02066352922680786,0.999786486485936
1,1.2499,264.88,1,-0.4384525067232323,0.8987543598492937,0.9489530823744762,0.31541725928043424,0.02083016002012395,0.9997830286784908
1,1.2599,298.21,1,-0.12104833001821114,-0.9926466147626769,0.9520597551392772,0.30591211588320516,0.020996790234824484,0.9997795430992948
1,1.2699,316.14,1,0.6415889214442952,0.7670486659136733,0.9550712227219448,0.2963763815293136,0.021163419866280845,0.9997760297484449
1,1.2799,321.31,1,-0.9556296646913424,-0.2945707792058006,0.9579871839782302,0.28681100978424867,0.021330048909864435,0.9997724886260387
1,1.2899,316.14,1,0.9620943665224692,-0.2727167576547669,0.9608073473144378,0.2772169571772137,0.021496677360946667,0.9997689197321746
1,1.2999,313.61,1,-0.6589023177763558,0.7522285129061157,0.9635314307165842,0.26759518310547437,0.02166330521489897,0.9997653230669516
1,1.3099,308.44,1,0.14363798405478165,-0.989630299423314,0.966159161778599,0.2579466497384197,0.021829932467092802,0.9997616986304697
1,1.3199,308.44,1,0.41785723194774627,0.9085127042088995,0.968690277729566,0.24827232192134602,0.02199655911289962,0.9997580464228296
1,1.3299,313.61,1,-0.8448621971468803,-0.5349839883885741,0.971124525459999,0.2385731670789731,0.022163185147690907,0.9997543664441327
1,1.3399,318.67,1,0.9999423992901019,-0.010733037871659634,0.973461661547154,0.22885015511870263,0.02232981056683817,0.9997506586944812
1,1.3499,326.37,1,-0.8331841987745644,0.552995561385792,0.9757014522793696,0.2191042583336281,0.02249643536571291,0.9997469231739782
1,1.3599,336.71,1,0.3982598800461234,-0.9172726246572757,0.9778436736794389,0.20933645130530648,0.022663059539686673,0.9997431598827274
1,1.3699,344.63,1,0.1648471457341295,0.9863191261165478,0.9798881115270074,0.19954771080630102,0.022829683084131,0.9997393688208333
1,1.3799,355.08,1,-0.6748969733163817,-0.7379119699587392,0.9818345613799939,0.1897390157025039,0.022996305994417474,0.9997355499884012
1,1.3899,363.0,1,0.9677265250051627,0.2520027237976452,0.9836828285950351,0.17991134685525184,0.02316292826591767,0.9997317033855373
1,1.3999,368.17,1,-0.9490865768114656,0.31501534838209705,0.9854327283469498,0.1700656870232399,0.02332954989400319,0.9997278290123484
1,1.4099,373.45,1,0.6249765254571021,-0.7806435438966802,0.987084085647221,0.16020302076424656,0.023496170874045662,0.999723926868942
1,1.4199,378.73,1,-0.09971344089289257,0.9950161956999994,0.9886367353614949,0.15032433433667888,0.02366279120141672,0.9997199969554266
1,1.4299,381.37,1,-0.45764310681815445,-0.8891359776669862,0.9900905222260937,0.14043061560094738,0.023829410871488026,0.9997160392719113
1,1.4399,381.37,1,0.8677040437113068,0.4970811729758496,0.9914453008635427,0.13052285392068091,0.023996029879631255,0.9997120538185063
1,1.4499,381.37,1,-0.9984884106671799,0.05496265789906077,0.9927009357971069,0.12060204006379106,0.024162648221218098,0.9997080405953218
1,1.4599,378.73,1,0.807902351295948,-0.5893163757867913,0.9938573014643395,0.1106691661033962,0.024329265891620266,0.9997039996024698
1,1.4699,378.73,1,-0.35728731182531237,0.933994527183453,0.9949142822296372,0.10072522531861498,0.0244958828862095,0.9996999308400621
1,1.4799,376.09,1,-0.2083231291900537,-0.9780600563587413,0.9958717723958045,0.09077121209523932,0.024662499200357544,0.9996958343082122
1,1.4899,373.45,1,0.7068833249282918,0.7073301668516075,0.9967296762146226,0.08080812182629656,0.02482911482943616,0.9996917100070335
1,1.4999,373.45,1,-0.9779282154624035,-0.20894115296541999,0.9974879078964245,0.07083695081251105,0.024995729768817154,0.9996875579366407
1,1.5099,370.81,1,0.9342201212217989,-0.3566970214402238,0.9981463916186739,0.06085869616267488,0.025162344013872316,0.9996833780971491
1,1.5199,370.81,1,-0.5898267957527236,0.8075297833591495,0.9987050615335474,0.05087435569393785,0.02532895755997348,0.9996791704886748
1,1.5299,370.81,1,0.05559362158320554,-0.998453478755652,0.9991638617745189,0.04088492783202659,0.025495570402492496,0.9996749351113349
1,1.5399,368.17,1,0.4965327456152877,0.8680179909032669,0.9995227464619468,0.030891411511402775,0.02566218253680122,0.9996706719652467
1,1.5499,368.17,1,-0.8888466017831028,-0.4582048870304967,0.9997816797076613,0.020894806075370583,0.02582879395827154,0.9996663810505289
1,1.5599,365.64,1,0.9950790089298257,-0.09908464052130288,0.9999406356185536,0.010896111176143137,0.02599540466227537,0.9996620623673005
1,1.5699,365.64,1,-0.7810383293661567,0.6244830886908972,0.9999995982991653,0.0008963266748781356,0.02616201464418462,0.9996577159156815
1,1.5799,365.64,1,0.3156150416473323,-0.948887319699211,0.9999585618532771,-0.009103547458307416,0.026328623899371247,0.9996533416957928
1,1.5899,368.17,1,0.25139113817704606,0.96788557983165,0.9998175303844997,-0.0191025112443334,0.02649523242320721,0.9996489397077557
1,1.5999,370.81,1,-0.7374853350602999,-0.6753631471815716,0.9995765179958624,-0.02909956479515366,0.0266618402110645,0.9996445099516926
1,1.6099,376.09,1,0.9862147573439652,0.1654703973434031,0.9992355487884031,-0.03909370841374396,0.02682844725831511,0.9996400524277265
1,1.6199,381.37,1,-0.9175241138245175,0.3976801485497282,0.9987946568587586,-0.04908394269407065,0.02699505356033108,0.9996355671359812
1,1.6299,386.65,1,0.5535219649585821,-0.8328345779975698,0.9982538862957542,-0.05906926862103129,0.027161659112484457,0.9996310540765814
1,1.6399,389.29,1,-0.011364929205882576,0.9999354171065976,0.9976132911759956,-0.06904868767035406,0.0273282639101473,0.9996265132496523
1,1.6499,394.68,1,-0.534449987905331,-0.8452001008210964,0.9968729355584612,-0.07902120190845019,0.027494867948691708,0.9996219446553202
1,1.6599,394.68,1,0.9082484663391178,0.41843126483646065,0.9960328934780955,-0.08898581409220624,0.027661471223489782,0.9996173482937118
1,1.6699,394.68,1,-0.9897208709596819,0.14301257842165024,0.9950932489384068,-0.09894152776870767,0.02782807372991366,0.9996127241649551
1,1.6799,394.68,1,0.7526447427709193,-0.6584268305433009,0.9940540959030658,-0.10888734737488323,0.02799467546333549,0.9996080722691781
1,1.6899,391.93,1,-0.2733246793766151,0.9619218365562092,0.9929155382865101,-0.11882227833706045,0.028161276419127447,0.9996033926065104
1,1.6999,386.65,1,-0.29396682945318425,-0.9558156219591949,0.9916776899435527,-0.1287453271704222,0.028327876592661727,0.999598685177082
1,1.7099,381.37,1,0.7666430735506952,0.6420735143087148,0.9903406746579961,-0.13865550157835435,0.02849447597931055,0.9995939499810232
1,1.7199,373.45,1,-0.9925699225069494,-0.12167558890158911,0.988904626130255,-0.1485518105516745,0.028661074574446152,0.9995891870184661
1,1.7299,365.64,1,0.8990312516355627,-0.4378844694466721,0.9873696879639853,-0.15843326446773226,0.028827672373440794,0.9995843962895427
1,1.7399,357.72,1,-0.5161331314877876,0.8565083715764897,0.9857360136517245,-0.1682988751893705,0.028994269371666766,0.9995795777943861
1,1.7499,347.27,1,-0.0328860199466114,-0.9994591085642629,0.9840037665595424,-0.17814765616373843,0.029160865564496364,0.9995747315331303
1,1.7599,336.71,1,0.5713205775714715,0.8207269933683187,0.9821731199107048,-0.18797862252094585,0.02932746094730192,0.9995698575059097
1,1.7699,328.9,1,-0.9258716412848618,-0.3778381979954863,0.980244256768351,-0.19779079117254952,0.02949405551545579,0.9995649557128597
1,1.7799,318.67,1,0.9824244899913558,-0.18666044429719053,0.9782173700171879,-0.20758318090986105,0.029660649264330336,0.9995600261541167
1,1.7899,308.44,1,-0.7227771967535399,0.6910811268245536,0.9760926623442014,-0.21735481250206698,0.029827242189297963,0.9995550688298174
1,1.7999,295.68,1,0.23049904533181353,-0.9730725513039213,0.9738703462183884,-0.22710470879415112,0.02999383428573109,0.9995500837400996
1,1.8099,285.45,1,0.3359668239190853,0.9418738202252583,0.9715506438695095,-0.23683189480460914,0.030160425549002147,0.9995450708851018
1,1.8199,272.58,1,-0.7942994386613058,-0.6075264617630531,0.9691337872658665,-0.24653539782294595,0.03032701597448361,0.9995400302649632
1,1.8299,251.9,1,0.9969812651651342,0.07764249422660552,0.9666200180911056,-0.25621424750694594,0.03049360555754797,0.9995349618798237
1,1.8399,246.73,1,-0.8787777505840646,0.4772312490589981,0.9640095877200497,-0.26586747597970645,0.03066019429356773,0.9995298657298244
1,1.8499,231.11,1,0.4777335166367388,-0.8785048019686033,0.9613027571935604,-0.2754941179264244,0.030826782177915426,0.9995247418151065
1,1.8599,218.46,1,0.07707256599314613,0.9970254859186058,0.9584997971924347,-0.2850932106909274,0.030993369205963624,0.9995195901358126
1,1.8699,203.94,1,-0.607072308231988,-0.7946465960273701,0.955600988010337,-0.294663794371938,0.031159955373084892,0.9995144106920857
1,1.8799,191.73,1,0.9416816138634517,0.3365051828895434,0.9526066195257696,-0.30420491191906396,0.031326540674651855,0.9995092034840697
1,1.8899,174.79,1,-0.9732041550631878,0.22994275932880914,0.949516991173086,-0.3137156092285012,0.03149312510603713,0.9995039685119091
1,1.8999,160.05,1,0.6914941831214002,-0.7223820282297085,0.9463324119125466,-0.3231949352384445,0.03165970866261338,0.9994987057757496
1,1.9099,142.89,1,-0.18722200809510353,0.982317626679292,0.9430532001994235,-0.3326419420241921,0.03182629133975328,0.9994934152757371
1,1.9199,128.15,1,-0.3773088699031552,-0.9260874778833822,0.9396796839521556,-0.342055684892938,0.03199287313282953,0.9994880970120188
1,1.9299,110.99,1,0.820400268902601,0.5717896455730376,0.9362122005195563,-0.35143522247824005,0.03215945403721487,0.9994827509847423
1,1.9399,95.48,1,-0.9994401462625211,-0.033457346558720756,0.9326510966470792,-0.360779616834156,0.032326034048282035,0.999477377194056
1,1.9499,73.37,1,0.8568032745871728,-0.5156434317013043,0.9289967284421442,-0.3700879335290372,0.03249261316140381,0.9994719756401094
1,1.9599,53.35,1,-0.43839832118862015,0.8987807919504063,0.9252494613385263,-0.37935924173897106,0.03265919137195301,0.9994665463230523
1,1.9699,41.8,1,-0.12110817517882806,-0.9926393151114126,0.9214096700598131,-0.3885926143408627,0.032825768675302444,0.9994610892430358
1,1.9799,34.76,1,0.641635164650332,0.7670099839533651,0.9174777385819327,-0.3977871280051463,0.032992345066824975,0.9994556044002112
1,1.9899,32.45,1,-0.9556474222459228,-0.2945131649938979,0.9134540600947565,-0.4069418632881176,0.033158920541893476,0.9994500917947311
1,1.9999,30.14,1,0.9620779230333812,-0.2727747605842141,0.90933903696278,-0.4160559047238772,0.03332549509588086,0.9994445514267485
1,2.0099,30.14,1,-0.6588569656947108,0.7522682359076175,0.9051330806848871,-0.4251283409158765,0.03349206872416004,0.9994389832964172
1,2.0199,27.83,1,0.14357832026310913,-0.9896389573730533,0.9008366118532009,-0.4341582646280564,0.03365864142210398,0.9994333874038921
1,2.0299,27.83,1,0.4179120042442972,0.9084875104857053,0.8964500601110239,-0.4431447728755713,0.033825213185085676,0.9994277637493285
1,2.0399,25.52,1,-0.8448944491040971,-0.5349330517673069,0.8919738641098752,-0.4520869670150843,0.033991784008478104,0.9994221123328826
1,2.0499,25.52,1,0.9999417503918703,-0.010793323086173078,0.8874084714656244,-0.46098395283463406,0.034158353887654314,0.9994164331547114
